country,sector,year,project_count,project_value_eur_millions
Sweden,Housing and Community Services,2004,0,0.0
Sweden,Housing and Community Services,2005,0,0.0
Sweden,Housing and Community Services,2006,0,0.0
Sweden,Housing and Community Services,2007,0,0.0
Sweden,Housing and Community Services,2008,0,0.0
Sweden,Housing and Community Services,2009,0,0.0
Sweden,Housing and Community Services,2010,0,0.0
Sweden,Housing and Community Services,2011,0,0.0
Sweden,Housing and Community Services,2012,0,0.0
Sweden,Housing and Community Services,2013,0,0.0
Sweden,Housing and Community Services,2014,0,0.0
Sweden,Housing and Community Services,2015,0,0.0
Sweden,Housing and Community Services,2016,0,0.0
Sweden,Housing and Community Services,2017,0,0.0
Sweden,Housing and Community Services,2018,0,0.0
Sweden,Housing and Community Services,2019,0,0.0
Sweden,Housing and Community Services,2020,0,0.0
Sweden,Housing and Community Services,2021,0,0.0
Sweden,Public Order and Safety,1990,0,0.0
Sweden,Public Order and Safety,1991,0,0.0
Sweden,Public Order and Safety,1992,0,0.0
Sweden,Public Order and Safety,1993,0,0.0
Sweden,Public Order and Safety,1994,0,0.0
Sweden,Public Order and Safety,1995,0,0.0
Sweden,Public Order and Safety,1996,0,0.0
Sweden,Public Order and Safety,1997,0,0.0
Sweden,Public Order and Safety,1998,0,0.0
Sweden,Public Order and Safety,1999,0,0.0
Sweden,Public Order and Safety,2000,0,0.0
Sweden,Public Order and Safety,2001,0,0.0
Sweden,Public Order and Safety,2002,0,0.0
Sweden,Public Order and Safety,2003,0,0.0
Sweden,Public Order and Safety,2004,0,0.0
Sweden,Public Order and Safety,2005,0,0.0
Sweden,Public Order and Safety,2006,0,0.0
Sweden,Public Order and Safety,2007,0,0.0
Sweden,Public Order and Safety,2008,0,0.0
Sweden,Public Order and Safety,2009,0,0.0
Sweden,Public Order and Safety,2010,0,0.0
Sweden,Public Order and Safety,2011,0,0.0
Sweden,Public Order and Safety,2012,0,0.0
Sweden,Public Order and Safety,2013,0,0.0
Sweden,Public Order and Safety,2014,0,0.0
Sweden,Public Order and Safety,2015,0,0.0
Sweden,Public Order and Safety,2016,0,0.0
Sweden,Public Order and Safety,2017,0,0.0
Sweden,Public Order and Safety,2018,0,0.0
Sweden,Public Order and Safety,2019,0,0.0
Sweden,Public Order and Safety,2020,0,0.0
Sweden,Public Order and Safety,2021,0,0.0
Sweden,RDI,1990,0,0.0
Sweden,RDI,1991,0,0.0
Sweden,RDI,1992,0,0.0
Sweden,RDI,1993,0,0.0
Sweden,RDI,1994,0,0.0
Sweden,RDI,1995,0,0.0
Sweden,RDI,1996,0,0.0
Sweden,RDI,1997,0,0.0
Sweden,RDI,1998,0,0.0
Sweden,RDI,1999,0,0.0
Sweden,RDI,2000,0,0.0
Sweden,RDI,2001,0,0.0
Sweden,RDI,2002,0,0.0
Sweden,RDI,2003,0,0.0
Sweden,RDI,2004,0,0.0
Sweden,RDI,2005,0,0.0
Sweden,RDI,2006,0,0.0
Sweden,RDI,2007,0,0.0
Sweden,RDI,2008,0,0.0
Sweden,RDI,2009,0,0.0
Sweden,RDI,2010,0,0.0
Sweden,RDI,2011,0,0.0
Sweden,RDI,2012,0,0.0
Sweden,RDI,2013,0,0.0
Sweden,RDI,2014,0,0.0
Sweden,RDI,2015,0,0.0
Sweden,RDI,2016,0,0.0
Sweden,RDI,2017,0,0.0
Sweden,RDI,2018,0,0.0
Sweden,RDI,2019,0,0.0
Sweden,RDI,2020,0,0.0
Sweden,RDI,2021,0,0.0
Sweden,Recreation and Culture,1990,0,0.0
Sweden,Recreation and Culture,1991,0,0.0
Sweden,Recreation and Culture,1992,0,0.0
Sweden,Recreation and Culture,1993,0,0.0
Sweden,Recreation and Culture,1994,0,0.0
Sweden,Recreation and Culture,1995,0,0.0
Sweden,Recreation and Culture,1996,0,0.0
Sweden,Recreation and Culture,1997,0,0.0
Sweden,Recreation and Culture,1998,0,0.0
Sweden,Recreation and Culture,1999,0,0.0
Sweden,Recreation and Culture,2000,0,0.0
Sweden,Recreation and Culture,2001,0,0.0
Sweden,Recreation and Culture,2002,0,0.0
Sweden,Recreation and Culture,2003,0,0.0
Sweden,Recreation and Culture,2004,0,0.0
Sweden,Recreation and Culture,2005,0,0.0
Sweden,Recreation and Culture,2006,0,0.0
Sweden,Recreation and Culture,2007,0,0.0
Sweden,Recreation and Culture,2008,0,0.0
Sweden,Recreation and Culture,2009,0,0.0
Sweden,Recreation and Culture,2010,0,0.0
Sweden,Recreation and Culture,2011,0,0.0
Sweden,Recreation and Culture,2012,0,0.0
Sweden,Recreation and Culture,2013,0,0.0
Sweden,Recreation and Culture,2014,0,0.0
Sweden,Recreation and Culture,2015,0,0.0
Sweden,Recreation and Culture,2016,0,0.0
Sweden,Recreation and Culture,2017,0,0.0
Sweden,Recreation and Culture,2018,0,0.0
Sweden,Recreation and Culture,2019,0,0.0
Sweden,Recreation and Culture,2020,0,0.0
Sweden,Recreation and Culture,2021,0,0.0
Sweden,Telcos,1990,0,0.0
Sweden,Telcos,1991,0,0.0
Sweden,Telcos,1992,0,0.0
Sweden,Telcos,1993,0,0.0
Sweden,Telcos,1994,0,0.0
Sweden,Telcos,1995,0,0.0
Sweden,Telcos,1996,0,0.0
Sweden,Telcos,1997,0,0.0
Sweden,Telcos,1998,0,0.0
Sweden,Telcos,1999,0,0.0
Sweden,Telcos,2000,0,0.0
Sweden,Telcos,2001,0,0.0
Sweden,Telcos,2002,0,0.0
Sweden,Telcos,2003,0,0.0
Sweden,Telcos,2004,0,0.0
Sweden,Telcos,2005,0,0.0
Sweden,Telcos,2006,0,0.0
Sweden,Telcos,2007,0,0.0
Sweden,Telcos,2008,0,0.0
Sweden,Telcos,2009,0,0.0
Sweden,Telcos,2010,0,0.0
Sweden,Telcos,2011,0,0.0
Sweden,Telcos,2012,0,0.0
Sweden,Telcos,2013,0,0.0
Sweden,Telcos,2014,0,0.0
Sweden,Telcos,2015,0,0.0
Sweden,Telcos,2016,0,0.0
Sweden,Telcos,2017,0,0.0
Sweden,Telcos,2018,0,0.0
Sweden,Telcos,2019,0,0.0
Sweden,Telcos,2020,0,0.0
Sweden,Telcos,2021,0,0.0
Sweden,Transport,1990,0,0.0
Sweden,Transport,1991,0,0.0
Sweden,Transport,1992,0,0.0
Sweden,Transport,1993,0,0.0
Sweden,Transport,1994,0,0.0
Sweden,Transport,1995,0,0.0
Sweden,Transport,1996,1,484.0
Sweden,Transport,1997,0,0.0
Sweden,Transport,1998,0,0.0
Sweden,Transport,1999,0,0.0
Sweden,Transport,2000,0,0.0
Sweden,Transport,2001,0,0.0
Sweden,Transport,2002,0,0.0
Sweden,Transport,2003,0,0.0
Sweden,Transport,2004,0,0.0
Sweden,Transport,2005,0,0.0
Sweden,Transport,2006,0,0.0
Sweden,Transport,2007,0,0.0
Sweden,Transport,2008,0,0.0
Sweden,Transport,2009,0,0.0
Sweden,Transport,2010,0,0.0
Sweden,Transport,2011,0,0.0
Sweden,Transport,2012,0,0.0
Sweden,Transport,2013,0,0.0
Sweden,Transport,2014,0,0.0
Sweden,Transport,2015,0,0.0
Sweden,Transport,2016,0,0.0
Sweden,Transport,2017,0,0.0
Sweden,Transport,2018,0,0.0
Sweden,Transport,2019,0,0.0
Sweden,Transport,2020,0,0.0
Sweden,Transport,2021,0,0.0
Turkey,Defence,1990,0,0.0
Turkey,Defence,1991,0,0.0
Turkey,Defence,1992,0,0.0
Turkey,Defence,1993,0,0.0
Turkey,Defence,1994,0,0.0
Turkey,Defence,1995,0,0.0
Turkey,Defence,1996,0,0.0
Turkey,Defence,1997,0,0.0
Turkey,Defence,1998,0,0.0
Turkey,Defence,1999,0,0.0
Turkey,Defence,2000,0,0.0
Turkey,Defence,2001,0,0.0
Turkey,Defence,2002,0,0.0
Turkey,Defence,2003,0,0.0
Turkey,Defence,2004,0,0.0
Turkey,Defence,2005,0,0.0
Turkey,Defence,2006,0,0.0
Turkey,Defence,2007,0,0.0
Turkey,Defence,2008,0,0.0
Turkey,Defence,2009,0,0.0
Turkey,Defence,2010,0,0.0
Turkey,Defence,2011,0,0.0
Turkey,Defence,2012,0,0.0
Turkey,Defence,2013,0,0.0
Turkey,Defence,2014,0,0.0
Turkey,Defence,2015,0,0.0
Turkey,Defence,2016,0,0.0
Turkey,Defence,2017,0,0.0
Turkey,Defence,2018,0,0.0
Turkey,Defence,2019,0,0.0
Turkey,Defence,2020,0,0.0
Turkey,Defence,2021,0,0.0
Turkey,Education,1990,0,0.0
Turkey,Education,1991,0,0.0
Turkey,Education,1992,0,0.0
Turkey,Education,1993,0,0.0
Turkey,Education,1994,0,0.0
Turkey,Education,1995,0,0.0
Turkey,Education,1996,0,0.0
Turkey,Education,1997,0,0.0
Turkey,Education,1998,0,0.0
Turkey,Education,1999,0,0.0
Turkey,Education,2000,0,0.0
Turkey,Education,2001,0,0.0
Turkey,Education,2002,0,0.0
Turkey,Education,2003,0,0.0
Turkey,Education,2004,0,0.0
Turkey,Education,2005,0,0.0
Turkey,Education,2006,0,0.0
Turkey,Education,2007,0,0.0
Turkey,Education,2008,0,0.0
Turkey,Education,2009,0,0.0
Turkey,Education,2010,0,0.0
Turkey,Education,2011,0,0.0
Turkey,Education,2012,0,0.0
Turkey,Education,2013,0,0.0
Turkey,Education,2014,0,0.0
Turkey,Education,2015,0,0.0
Turkey,Education,2016,0,0.0
Turkey,Education,2017,0,0.0
Turkey,Education,2018,0,0.0
Turkey,Education,2019,0,0.0
Turkey,Education,2020,0,0.0
Turkey,Education,2021,0,0.0
Turkey,Environment,1990,0,0.0
Turkey,Environment,1991,0,0.0
Turkey,Environment,1992,0,0.0
Turkey,Environment,1993,0,0.0
Turkey,Environment,1994,0,0.0
Turkey,Environment,1995,0,0.0
Turkey,Environment,1996,0,0.0
Turkey,Environment,1997,0,0.0
Turkey,Environment,1998,0,0.0
Turkey,Environment,1999,0,0.0
Turkey,Environment,2000,0,0.0
Turkey,Environment,2001,0,0.0
Turkey,Environment,2002,0,0.0
Turkey,Environment,2003,0,0.0
Turkey,Environment,2004,0,0.0
Turkey,Environment,2005,0,0.0
Turkey,Environment,2006,0,0.0
Turkey,Environment,2007,0,0.0
Turkey,Environment,2008,0,0.0
Turkey,Environment,2009,0,0.0
Turkey,Environment,2010,0,0.0
Turkey,Environment,2011,0,0.0
Turkey,Environment,2012,0,0.0
Turkey,Environment,2013,0,0.0
Turkey,Environment,2014,0,0.0
Turkey,Environment,2015,0,0.0
Turkey,Environment,2016,0,0.0
Turkey,Environment,2017,0,0.0
Turkey,Environment,2018,1,14.0
Turkey,Environment,2019,0,0.0
Turkey,Environment,2020,0,0.0
Turkey,Environment,2021,0,0.0
Turkey,General Public Services,1990,0,0.0
Turkey,General Public Services,1991,0,0.0
Turkey,General Public Services,1992,0,0.0
Turkey,General Public Services,1993,0,0.0
Turkey,General Public Services,1994,0,0.0
Turkey,General Public Services,1995,0,0.0
Turkey,General Public Services,1996,0,0.0
Turkey,General Public Services,1997,0,0.0
Turkey,General Public Services,1998,0,0.0
Turkey,General Public Services,1999,0,0.0
Turkey,General Public Services,2000,0,0.0
Turkey,General Public Services,2001,0,0.0
Turkey,General Public Services,2002,0,0.0
Turkey,General Public Services,2003,0,0.0
Turkey,General Public Services,2004,0,0.0
Turkey,General Public Services,2005,0,0.0
Turkey,General Public Services,2006,0,0.0
Turkey,General Public Services,2007,0,0.0
Turkey,General Public Services,2008,0,0.0
Turkey,General Public Services,2009,0,0.0
Turkey,General Public Services,2010,0,0.0
Turkey,General Public Services,2011,0,0.0
Turkey,General Public Services,2012,0,0.0
Turkey,General Public Services,2013,0,0.0
Turkey,General Public Services,2014,0,0.0
Turkey,General Public Services,2015,0,0.0
Turkey,General Public Services,2016,0,0.0
Turkey,General Public Services,2017,0,0.0
Turkey,General Public Services,2018,0,0.0
Turkey,General Public Services,2019,0,0.0
Turkey,General Public Services,2020,0,0.0
Turkey,General Public Services,2021,0,0.0
Turkey,Healthcare,1990,0,0.0
Turkey,Healthcare,1991,0,0.0
Turkey,Healthcare,1992,0,0.0
Turkey,Healthcare,1993,0,0.0
Turkey,Healthcare,1994,0,0.0
Turkey,Healthcare,1995,0,0.0
Turkey,Healthcare,1996,0,0.0
Turkey,Healthcare,1997,0,0.0
Turkey,Healthcare,1998,0,0.0
Turkey,Healthcare,1999,0,0.0
Turkey,Healthcare,2000,0,0.0
Turkey,Healthcare,2001,0,0.0
Turkey,Healthcare,2002,0,0.0
Turkey,Healthcare,2003,0,0.0
Turkey,Healthcare,2004,0,0.0
Turkey,Healthcare,2005,0,0.0
Turkey,Healthcare,2006,0,0.0
Turkey,Healthcare,2007,0,0.0
Turkey,Healthcare,2008,0,0.0
Turkey,Healthcare,2009,0,0.0
Turkey,Healthcare,2010,0,0.0
Turkey,Healthcare,2011,0,0.0
Turkey,Healthcare,2012,0,0.0
Turkey,Healthcare,2013,0,0.0
Turkey,Healthcare,2014,2,905.0
Turkey,Healthcare,2015,5,2969.0
Turkey,Healthcare,2016,4,1512.0
Turkey,Healthcare,2017,5,3148.0
Turkey,Healthcare,2018,1,711.0
Turkey,Healthcare,2019,0,0.0
Turkey,Healthcare,2020,0,0.0
Turkey,Healthcare,2021,0,0.0
Turkey,Housing and Community Services,1990,0,0.0
Turkey,Housing and Community Services,1991,0,0.0
Turkey,Housing and Community Services,1992,0,0.0
Turkey,Housing and Community Services,1993,0,0.0
Turkey,Housing and Community Services,1994,0,0.0
Turkey,Housing and Community Services,1995,0,0.0
Turkey,Housing and Community Services,1996,0,0.0
Turkey,Housing and Community Services,1997,0,0.0
Turkey,Housing and Community Services,1998,0,0.0
Turkey,Housing and Community Services,1999,0,0.0
Turkey,Housing and Community Services,2000,0,0.0
Turkey,Housing and Community Services,2001,0,0.0
Turkey,Housing and Community Services,2002,0,0.0
Turkey,Housing and Community Services,2003,0,0.0
Turkey,Housing and Community Services,2004,0,0.0
Turkey,Housing and Community Services,2005,0,0.0
Turkey,Housing and Community Services,2006,0,0.0
Turkey,Housing and Community Services,2007,0,0.0
Turkey,Housing and Community Services,2008,0,0.0
Turkey,Housing and Community Services,2009,0,0.0
Turkey,Housing and Community Services,2010,0,0.0
Turkey,Housing and Community Services,2011,0,0.0
Turkey,Housing and Community Services,2012,0,0.0
Turkey,Housing and Community Services,2013,0,0.0
Turkey,Housing and Community Services,2014,0,0.0
Turkey,Housing and Community Services,2015,0,0.0
Turkey,Housing and Community Services,2016,0,0.0
Turkey,Housing and Community Services,2017,0,0.0
Turkey,Housing and Community Services,2018,0,0.0
Turkey,Housing and Community Services,2019,0,0.0
Turkey,Housing and Community Services,2020,0,0.0
Turkey,Housing and Community Services,2021,0,0.0
Turkey,Public Order and Safety,1990,0,0.0
Turkey,Public Order and Safety,1991,0,0.0
Turkey,Public Order and Safety,1992,0,0.0
Turkey,Public Order and Safety,1993,0,0.0
Turkey,Public Order and Safety,1994,0,0.0
Turkey,Public Order and Safety,1995,0,0.0
Turkey,Public Order and Safety,1996,0,0.0
Turkey,Public Order and Safety,1997,0,0.0
Turkey,Public Order and Safety,1998,0,0.0
Turkey,Public Order and Safety,1999,0,0.0
Turkey,Public Order and Safety,2000,0,0.0
Turkey,Public Order and Safety,2001,0,0.0
Turkey,Public Order and Safety,2002,0,0.0
Turkey,Public Order and Safety,2003,0,0.0
Turkey,Public Order and Safety,2004,0,0.0
Turkey,Public Order and Safety,2005,0,0.0
Turkey,Public Order and Safety,2006,0,0.0
Turkey,Public Order and Safety,2007,0,0.0
Turkey,Public Order and Safety,2008,0,0.0
Turkey,Public Order and Safety,2009,0,0.0
Turkey,Public Order and Safety,2010,0,0.0
Turkey,Public Order and Safety,2011,0,0.0
Turkey,Public Order and Safety,2012,0,0.0
Turkey,Public Order and Safety,2013,0,0.0
Turkey,Public Order and Safety,2014,0,0.0
Turkey,Public Order and Safety,2015,0,0.0
Turkey,Public Order and Safety,2016,0,0.0
Turkey,Public Order and Safety,2017,0,0.0
Turkey,Public Order and Safety,2018,0,0.0
Turkey,Public Order and Safety,2019,0,0.0
Turkey,Public Order and Safety,2020,0,0.0
Turkey,Public Order and Safety,2021,0,0.0
Turkey,RDI,1990,0,0.0
Turkey,RDI,1991,0,0.0
Turkey,RDI,1992,0,0.0
Turkey,RDI,1993,0,0.0
Turkey,RDI,1994,0,0.0
Turkey,RDI,1995,0,0.0
Turkey,RDI,1996,0,0.0
Turkey,RDI,1997,0,0.0
Turkey,RDI,1998,0,0.0
Turkey,RDI,1999,0,0.0
Turkey,RDI,2000,0,0.0
Turkey,RDI,2001,0,0.0
Turkey,RDI,2002,0,0.0
Turkey,RDI,2003,0,0.0
Turkey,RDI,2004,0,0.0
Turkey,RDI,2005,0,0.0
Turkey,RDI,2006,0,0.0
Turkey,RDI,2007,0,0.0
Turkey,RDI,2008,0,0.0
Turkey,RDI,2009,0,0.0
Turkey,RDI,2010,0,0.0
Turkey,RDI,2011,0,0.0
Turkey,RDI,2012,0,0.0
Turkey,RDI,2013,0,0.0
Turkey,RDI,2014,0,0.0
Turkey,RDI,2015,0,0.0
Turkey,RDI,2016,0,0.0
Turkey,RDI,2017,0,0.0
Turkey,RDI,2018,0,0.0
Turkey,RDI,2019,0,0.0
Turkey,RDI,2020,0,0.0
Turkey,RDI,2021,0,0.0
Turkey,Recreation and Culture,1990,0,0.0
Turkey,Recreation and Culture,1991,0,0.0
Turkey,Recreation and Culture,1992,0,0.0
Turkey,Recreation and Culture,1993,0,0.0
Turkey,Recreation and Culture,1994,0,0.0
Turkey,Recreation and Culture,1995,0,0.0
Turkey,Recreation and Culture,1996,0,0.0
Turkey,Recreation and Culture,1997,0,0.0
Turkey,Recreation and Culture,1998,0,0.0
Turkey,Recreation and Culture,1999,0,0.0
Turkey,Recreation and Culture,2000,0,0.0
Turkey,Recreation and Culture,2001,0,0.0
Turkey,Recreation and Culture,2002,0,0.0
Turkey,Recreation and Culture,2003,0,0.0
Turkey,Recreation and Culture,2004,0,0.0
Turkey,Recreation and Culture,2005,0,0.0
Turkey,Recreation and Culture,2006,0,0.0
Turkey,Recreation and Culture,2007,0,0.0
Turkey,Recreation and Culture,2008,0,0.0
Turkey,Recreation and Culture,2009,0,0.0
Turkey,Recreation and Culture,2010,0,0.0
Turkey,Recreation and Culture,2011,0,0.0
Turkey,Recreation and Culture,2012,0,0.0
Turkey,Recreation and Culture,2013,0,0.0
Turkey,Recreation and Culture,2014,0,0.0
Turkey,Recreation and Culture,2015,0,0.0
Turkey,Recreation and Culture,2016,0,0.0
Turkey,Recreation and Culture,2017,0,0.0
Turkey,Recreation and Culture,2018,0,0.0
Turkey,Recreation and Culture,2019,0,0.0
Turkey,Recreation and Culture,2020,0,0.0
Turkey,Recreation and Culture,2021,0,0.0
Turkey,Telcos,1990,0,0.0
Turkey,Telcos,1991,0,0.0
Turkey,Telcos,1992,0,0.0
Turkey,Telcos,1993,0,0.0
Turkey,Telcos,1994,0,0.0
Turkey,Telcos,1995,0,0.0
Turkey,Telcos,1996,0,0.0
Turkey,Telcos,1997,0,0.0
Turkey,Telcos,1998,0,0.0
Turkey,Telcos,1999,0,0.0
Turkey,Telcos,2000,0,0.0
Turkey,Telcos,2001,0,0.0
Turkey,Telcos,2002,0,0.0
Turkey,Telcos,2003,0,0.0
Turkey,Telcos,2004,0,0.0
Turkey,Telcos,2005,0,0.0
Turkey,Telcos,2006,0,0.0
Turkey,Telcos,2007,0,0.0
Turkey,Telcos,2008,0,0.0
Turkey,Telcos,2009,0,0.0
Turkey,Telcos,2010,0,0.0
Turkey,Telcos,2011,0,0.0
Turkey,Telcos,2012,0,0.0
Turkey,Telcos,2013,0,0.0
Turkey,Telcos,2014,0,0.0
Turkey,Telcos,2015,0,0.0
Turkey,Telcos,2016,0,0.0
Turkey,Telcos,2017,0,0.0
Turkey,Telcos,2018,0,0.0
Turkey,Telcos,2019,0,0.0
Turkey,Telcos,2020,0,0.0
Turkey,Telcos,2021,0,0.0
Turkey,Transport,1990,0,0.0
Turkey,Transport,1991,0,0.0
Turkey,Transport,1992,0,0.0
Turkey,Transport,1993,0,0.0
Turkey,Transport,1994,0,0.0
Turkey,Transport,1995,0,0.0
Turkey,Transport,1996,0,0.0
Turkey,Transport,1997,0,0.0
Turkey,Transport,1998,0,0.0
Turkey,Transport,1999,0,0.0
Turkey,Transport,2000,0,0.0
Turkey,Transport,2001,0,0.0
Turkey,Transport,2002,0,0.0
Turkey,Transport,2003,0,0.0
Turkey,Transport,2004,0,0.0
Turkey,Transport,2005,0,0.0
Turkey,Transport,2006,0,0.0
Turkey,Transport,2007,0,0.0
Turkey,Transport,2008,0,0.0
Turkey,Transport,2009,0,0.0
Turkey,Transport,2010,0,0.0
Turkey,Transport,2011,0,0.0
Turkey,Transport,2012,1,957.0
Turkey,Transport,2013,1,4868.0
Turkey,Transport,2014,0,0.0
Turkey,Transport,2015,2,6210.0
Turkey,Transport,2016,0,0.0
Turkey,Transport,2017,2,2869.0
Turkey,Transport,2018,3,4422.0
Turkey,Transport,2019,0,0.0
Turkey,Transport,2020,0,0.0
Turkey,Transport,2021,0,0.0
United Kingdom,Defence,1990,0,0.0
United Kingdom,Defence,1991,0,0.0
United Kingdom,Defence,1992,0,0.0
United Kingdom,Defence,1993,0,0.0
United Kingdom,Defence,1994,0,0.0
United Kingdom,Defence,1995,0,0.0
United Kingdom,Defence,1996,0,0.0
United Kingdom,Defence,1997,4,268.0
United Kingdom,Defence,1998,7,801.0
United Kingdom,Defence,1999,3,115.0
United Kingdom,Defence,2000,7,1339.0
United Kingdom,Defence,2001,8,645.0
United Kingdom,Defence,2002,2,291.0
United Kingdom,Defence,2003,3,2111.0
United Kingdom,Defence,2004,3,1276.0
United Kingdom,Defence,2005,2,240.0
United Kingdom,Defence,2006,3,3169.0
United Kingdom,Defence,2007,0,0.0
United Kingdom,Defence,2008,3,3928.0
United Kingdom,Defence,2009,0,0.0
United Kingdom,Defence,2010,0,0.0
United Kingdom,Defence,2011,0,0.0
United Kingdom,Defence,2012,0,0.0
United Kingdom,Defence,2013,0,0.0
United Kingdom,Defence,2014,0,0.0
United Kingdom,Defence,2015,0,0.0
United Kingdom,Defence,2016,1,1452.0
United Kingdom,Defence,2017,0,0.0
United Kingdom,Defence,2018,0,0.0
United Kingdom,Defence,2019,0,0.0
United Kingdom,Defence,2020,0,0.0
United Kingdom,Defence,2021,0,0.0
United Kingdom,Education,1990,0,0.0
United Kingdom,Education,1991,0,0.0
United Kingdom,Education,1992,0,0.0
United Kingdom,Education,1993,0,0.0
United Kingdom,Education,1994,0,0.0
United Kingdom,Education,1995,1,17.0
United Kingdom,Education,1996,0,0.0
United Kingdom,Education,1997,3,262.0
United Kingdom,Education,1998,3,207.0
United Kingdom,Education,1999,9,219.0
United Kingdom,Education,2000,20,1448.0
United Kingdom,Education,2001,27,1456.0
United Kingdom,Education,2002,20,1093.0
United Kingdom,Education,2003,22,1441.0
United Kingdom,Education,2004,19,1297.0
United Kingdom,Education,2005,20,2575.0
United Kingdom,Education,2006,27,3441.0
United Kingdom,Education,2007,23,3735.0
United Kingdom,Education,2008,21,1816.0
United Kingdom,Education,2009,21,1959.0
United Kingdom,Education,2010,26,1645.0
United Kingdom,Education,2011,9,475.0
United Kingdom,Education,2012,6,323.0
United Kingdom,Education,2013,7,816.0
United Kingdom,Education,2014,7,512.0
United Kingdom,Education,2015,8,937.0
United Kingdom,Education,2016,16,907.0
United Kingdom,Education,2017,7,641.0
United Kingdom,Education,2018,5,313.0
United Kingdom,Education,2019,4,668.0
United Kingdom,Education,2020,1,214.0
United Kingdom,Education,2021,0,0.0
United Kingdom,Environment,1990,0,0.0
